,BV,C,H,L,O,T,V,P
825,12.326477,0.008320000000000001,0.008508700000000001,0.008320000000000001,0.008444,2016-06-11,1461.01124299,0.0
826,46.05351615,0.00781174,0.00858999,0.00780514,0.00834968,2016-06-12,5671.99229616,0.0
827,48.27248577,0.00754492,0.00796973,0.00743877,0.00785,2016-06-13,6327.79618587,0.0
828,31.027942,0.00755,0.00769999,0.00742403,0.0074861,2016-06-14,4124.57287334,0.0
829,13.60579188,0.00748752,0.00766492,0.00745801,0.00756,2016-06-15,1800.42412791,0.0
830,115.07534494,0.00744998,0.00757586,0.00700275,0.00750051,2016-06-16,15915.4868553,0.0
831,124.78394616,0.00745004,0.007817880000000001,0.00727,0.00748586,2016-06-17,16750.11316656,0.0
832,88.59011955,0.00732963,0.00755504,0.00723,0.00745,2016-06-18,11918.50445772,0.0
833,29.4707519,0.00724006,0.00743258,0.00724006,0.00740248,2016-06-19,4036.22202707,0.0
834,23.32894168,0.00722934,0.00733996,0.00710604,0.00724301,2016-06-20,3231.29880562,0.0
835,57.10864392,0.00732822,0.00793,0.00702356,0.00715925,2016-06-21,7936.35381359,0.0
836,140.93676543,0.00666,0.00739643,0.00627876,0.0073282,2016-06-22,20596.52368038,0.0
837,95.33757292,0.0062439900000000005,0.00670679,0.00615656,0.00666001,2016-06-23,14881.14785445,0.0
838,59.63323073,0.00649093,0.00663991,0.00617552,0.0062439800000000005,2016-06-24,9294.31373864,0.0
839,18.36207851,0.0064,0.0065525900000000005,0.00610552,0.00649093,2016-06-25,2880.48155654,0.0
840,38.58759075,0.0065000100000000005,0.00655358,0.00627385,0.0064135,2016-06-26,5979.98903737,0.0
841,20.00025563,0.00641225,0.00652991,0.00633373,0.00652969,2016-06-27,3119.24535649,0.0
842,20.84140469,0.0062932000000000005,0.0064628,0.00628,0.00636266,2016-06-28,3277.53261104,0.0
843,31.59728617,0.00630035,0.00645,0.0062479400000000004,0.00631222,2016-06-29,4996.1123191,0.0
844,14.94849211,0.00626798,0.006405,0.00620005,0.0063849200000000005,2016-06-30,2365.20714606,0.0
845,19.7140648,0.00639537,0.00639551,0.00620005,0.00620005,2016-07-01,3118.49392324,0.0
846,46.56021795,0.00664937,0.0067761900000000005,0.0062450000000000006,0.00631229,2016-07-02,7120.56957926,0.0
847,33.98826346,0.00647,0.00662964,0.00635573,0.00660344,2016-07-03,5287.45071857,0.0
848,31.62735057,0.0067220000000000005,0.0067220000000000005,0.00643201,0.00647,2016-07-04,4809.23749985,0.0
849,28.84182855,0.00668176,0.00669999,0.006478,0.00669999,2016-07-05,4386.9914515,0.0
850,32.09142241,0.00667602,0.00668916,0.00653318,0.0066300000000000005,2016-07-06,4855.30664693,0.0
851,18.77333213,0.00642,0.00667622,0.00635301,0.00659003,2016-07-07,2890.60583528,0.0
852,13.40051585,0.00642,0.00649,0.0063100000000000005,0.00642,2016-07-08,2097.58098016,0.0
853,11.69667595,0.0063494400000000005,0.00642825,0.00626058,0.00639,2016-07-09,1846.07556439,0.0
854,8.90525252,0.00634012,0.00644999,0.00634005,0.0063494400000000005,2016-07-10,1388.60552761,0.0
855,12.791642,0.00631718,0.00640999,0.00627,0.00634012,2016-07-11,2019.55926258,0.0
856,11.23239599,0.00630979,0.00639124,0.006208,0.00631948,2016-07-12,1789.2621274,0.0
857,32.25156387,0.0063300000000000006,0.00636887,0.0062,0.00630947,2016-07-13,5160.54847573,0.0
858,7.40851169,0.00630783,0.00635999,0.0062297,0.0063300000000000006,2016-07-14,1174.8526729,0.0
859,5.5380495,0.00628,0.00634999,0.00624001,0.0062698300000000005,2016-07-15,882.32998005,0.0
860,6.47429321,0.00626534,0.00631551,0.0062099600000000005,0.00626,2016-07-16,1030.89814515,0.0
861,7.41811935,0.00617894,0.0062900000000000005,0.0061600000000000005,0.00621428,2016-07-17,1197.53023893,0.0
862,4.98571986,0.00626394,0.00626843,0.00615,0.00620983,2016-07-18,805.55036433,0.0
863,17.06907462,0.00619288,0.00624596,0.0061,0.00624596,2016-07-19,2774.23143739,0.0
864,12.01901803,0.00624917,0.00629999,0.00612099,0.00616665,2016-07-20,1934.94685735,0.0
865,3.62134162,0.0062288000000000005,0.00624999,0.00617963,0.00617963,2016-07-21,582.13729099,0.0
866,9.64724068,0.0062198800000000005,0.00623,0.00613632,0.0061978400000000005,2016-07-22,1560.58103828,0.0
867,6.70454343,0.0062,0.00622,0.00614017,0.00621977,2016-07-23,1084.81297131,0.0
868,9.4407212,0.0061399900000000006,0.00622,0.00612485,0.0062186,2016-07-24,1529.38473185,0.0
869,12.19387179,0.00618812,0.00622527,0.0061,0.0061399900000000006,2016-07-25,1981.37649029,0.0
870,19.693829440000002,0.00603744,0.00619728,0.006,0.00618812,2016-07-26,3253.56295653,0.0
871,30.85772326,0.00602913,0.00610974,0.0058000000000000005,0.00608,2016-07-27,5177.42383328,0.0
872,21.907648430000002,0.00605512,0.0061,0.0059765,0.00602913,2016-07-28,3644.99953557,0.0
873,7.03504426,0.00616729,0.00627032,0.00600161,0.00608919,2016-07-29,1145.19581022,0.0
874,7.91602176,0.00618795,0.0062497,0.00616706,0.00622,2016-07-30,1278.37982533,0.0
875,12.58643758,0.006322,0.006322,0.00613881,0.00624841,2016-07-31,2014.56550828,0.0
876,9.90794076,0.00637001,0.0063811,0.00625484,0.00627254,2016-08-01,1567.44764157,0.0
877,42.75135312,0.00678263,0.007,0.006175,0.00637001,2016-08-02,6622.53874785,0.0
878,22.87320195,0.0065755,0.006798,0.00654612,0.00670055,2016-08-03,3446.02316996,0.0
879,14.08306146,0.0065140300000000005,0.0066,0.00640446,0.00657987,2016-08-04,2162.34772364,0.0
880,6.17493192,0.0064632100000000005,0.00656333,0.0064,0.006514,2016-08-05,958.33464672,0.0
881,4.85586712,0.00648632,0.00653796,0.0064005600000000005,0.00652,2016-08-06,752.29049354,0.0
882,17.17796355,0.00635656,0.00653718,0.00630026,0.00645,2016-08-07,2681.38728292,0.0
883,4.70524295,0.00645282,0.0064789900000000004,0.00632604,0.00635684,2016-08-08,735.9287572,0.0
884,19.67650565,0.00642287,0.0064576500000000005,0.00630023,0.00637964,2016-08-09,3095.24741884,0.0
885,3.70984584,0.00630987,0.00643505,0.0063,0.00642176,2016-08-10,582.27747248,0.0
886,23.65340117,0.0063442,0.00637,0.00585,0.0063098600000000005,2016-08-11,3795.75046075,0.0
887,19.54071448,0.00632024,0.0063999,0.00625601,0.00635056,2016-08-12,3100.6117381,0.0
888,23.75461032,0.00634882,0.00636488,0.0062580000000000005,0.00635047,2016-08-13,3766.64417905,0.0
889,35.31738353,0.00641407,0.0064322500000000005,0.0062,0.0063501600000000005,2016-08-14,5613.67043823,0.0
890,19.60203927,0.00627674,0.00641231,0.0062640000000000005,0.0063627300000000005,2016-08-15,3093.88997263,0.0
891,8.26218835,0.0062425,0.006315,0.0062425,0.00630871,2016-08-16,1312.83826836,0.0
892,9.23212428,0.00630787,0.00632174,0.00624689,0.0062534800000000005,2016-08-17,1470.42571038,0.0
893,43.80110754,0.00629618,0.0063300000000000006,0.00626,0.0062900000000000005,2016-08-18,6971.20369881,0.0
894,11.21844385,0.00626636,0.0065249900000000005,0.00626615,0.00628,2016-08-19,1767.97035905,0.0
895,17.75545928,0.00620501,0.0063100000000000005,0.0061921400000000005,0.0063,2016-08-20,2823.67628966,0.0
896,22.48452999,0.00624348,0.0062525,0.00615,0.00623373,2016-08-21,3641.0336057,0.0
897,30.41665543,0.00624007,0.00646646,0.006175,0.0061879100000000005,2016-08-22,4862.21250077,0.0
898,203.07706785,0.00675212,0.00701604,0.0062200300000000005,0.00624001,2016-08-23,30575.2732903,0.0
899,35.34641083,0.00666902,0.0068200000000000005,0.0065947,0.0067545700000000005,2016-08-24,5269.50307978,0.0
900,33.11700117,0.00662803,0.00673274,0.00650826,0.00665311,2016-08-25,4998.6634968,0.0
901,7.72009954,0.00665814,0.00665841,0.00654197,0.00661823,2016-08-26,1172.78683039,0.0
902,4.66529723,0.0065594500000000005,0.00665843,0.00653488,0.00665478,2016-08-27,710.53186171,0.0
903,10.1908883,0.00650213,0.0066069100000000006,0.00648003,0.0065945000000000005,2016-08-28,1566.12261979,0.0
904,7.3580559,0.00652322,0.00659998,0.00648914,0.00650213,2016-08-29,1121.94242739,0.0
905,8.03054459,0.00657692,0.0066399,0.00651013,0.00658344,2016-08-30,1222.43840986,0.0
906,9.00959069,0.006575,0.00664501,0.00655131,0.00657692,2016-08-31,1362.48806753,0.0
907,7.33464448,0.00667,0.00673273,0.0066,0.0066,2016-09-01,1095.80843755,0.0
908,7.41934129,0.006657,0.00670999,0.00660454,0.0066700200000000005,2016-09-02,1114.89129366,0.0
909,7.66839947,0.00647148,0.0066749900000000004,0.00643456,0.00665699,2016-09-03,1169.10544456,0.0
910,20.11528371,0.006542,0.0066305900000000004,0.00644011,0.00654772,2016-09-04,3072.20312255,0.0
911,4.77472302,0.00655693,0.00662936,0.00648403,0.00654152,2016-09-05,730.26865921,0.0
912,4.17372159,0.0064519,0.00657,0.00643234,0.00652102,2016-09-06,640.21676827,0.0
913,14.83924375,0.00650417,0.00652991,0.00640636,0.00650896,2016-09-07,2292.41027544,0.0
914,14.84423381,0.00643325,0.00650945,0.00633403,0.00645031,2016-09-08,2305.92753218,0.0
915,18.58129127,0.00634384,0.0064315,0.00632087,0.0064315,2016-09-09,2920.96726538,0.0
916,4.95334756,0.0063500200000000005,0.00644498,0.00634099,0.0064055200000000005,2016-09-10,776.70909542,0.0
917,9.44972383,0.00640868,0.00649108,0.00630465,0.0063500200000000005,2016-09-11,1475.90806392,0.0
918,36.61163842,0.0063196400000000005,0.00640967,0.00621508,0.00633954,2016-09-12,5843.45536679,0.0
919,11.48104021,0.00632584,0.00635471,0.00624264,0.00626185,2016-09-13,1819.99434658,0.0
920,4.44852704,0.00625342,0.00634746,0.00625284,0.00632584,2016-09-14,705.52978566,0.0
921,15.32357688,0.00632,0.0063466600000000005,0.00621554,0.0062534,2016-09-15,2429.17458945,0.0
922,11.22036749,0.00630147,0.00632,0.00624248,0.00632,2016-09-16,1784.42546876,0.0
923,4.04874208,0.00625123,0.00632,0.00624576,0.00630147,2016-09-17,643.25022799,0.0
924,4.15342578,0.00625001,0.00631999,0.00624248,0.00631999,2016-09-18,662.1085466,0.0
925,4.11206429,0.0063149600000000005,0.0063198,0.00625002,0.00625002,2016-09-19,654.37817974,0.0
926,23.38204859,0.00632442,0.0063300100000000005,0.00625627,0.00631495,2016-09-20,3703.12661455,0.0
927,18.82905684,0.00629316,0.00638995,0.00626,0.006325,2016-09-21,2981.62870685,0.0
928,5.66716281,0.006352,0.006352,0.00626083,0.00634991,2016-09-22,897.81139902,0.0
929,8.71362267,0.00630925,0.0063869,0.00626015,0.00629893,2016-09-23,1377.21533817,0.0
930,4.47466231,0.00636499,0.00637997,0.006302,0.00630901,2016-09-24,708.09507973,0.0
931,9.17864363,0.0063699,0.00637,0.00630786,0.0063100000000000005,2016-09-25,1448.60783579,0.0
932,6.17218139,0.0063827400000000005,0.00639876,0.00628815,0.00636991,2016-09-26,971.63018857,0.0
933,3.46602083,0.00640577,0.00642024,0.00633101,0.0063827400000000005,2016-09-27,544.06004325,0.0
934,10.07113756,0.00631458,0.0063790900000000005,0.00631458,0.00633968,2016-09-28,1589.76397703,0.0
935,6.47199703,0.00638356,0.0063938300000000005,0.0063175900000000005,0.00636425,2016-09-29,1016.2556387,0.0
936,1.9631693399999999,0.00628537,0.00638371,0.00628537,0.00632832,2016-09-30,311.12673649,0.0
937,3.42962478,0.00626,0.0063474000000000004,0.00623792,0.00628537,2016-10-01,545.25731581,0.0
938,1.46191901,0.0063,0.0063,0.0062314200000000005,0.00624001,2016-10-02,232.92674329,0.0
939,3.93891175,0.00624463,0.0063,0.00623382,0.0062778800000000004,2016-10-03,628.71786863,0.0
940,9.25747073,0.00624999,0.00631315,0.00623714,0.00627193,2016-10-04,1478.57775976,0.0
941,15.11257979,0.00625003,0.0063,0.00624999,0.00624999,2016-10-05,2403.30059282,0.0
942,20.36496089,0.00622002,0.006282,0.0062055800000000005,0.00625003,2016-10-06,3269.61834071,0.0
943,6.19759048,0.00622,0.006255,0.00621733,0.00622007,2016-10-07,995.66080213,0.0
944,15.29554864,0.00618,0.00622,0.00618,0.00622,2016-10-08,2459.96558158,0.0
945,7.59152777,0.00615834,0.00623272,0.00615093,0.00622,2016-10-09,1223.32461918,0.0
946,1.89630217,0.00612371,0.00619,0.006117,0.00618999,2016-10-10,308.12141854,0.0
947,7.6550449700000005,0.00595302,0.0061617600000000005,0.00595302,0.00612371,2016-10-11,1267.0548305,0.0
948,18.53939146,0.00600087,0.00600117,0.00590701,0.00594105,2016-10-12,3124.72583153,0.0
949,12.23761433,0.0061029100000000005,0.00619,0.0059475100000000005,0.00600087,2016-10-13,2006.17791395,0.0
950,3.49174226,0.00606161,0.00616121,0.00604694,0.00610901,2016-10-14,573.13359042,0.0
951,6.32797943,0.00603043,0.00613713,0.00603043,0.00611835,2016-10-15,1038.23328399,0.0
952,4.01053152,0.0061058200000000005,0.0061058200000000005,0.00601344,0.00603643,2016-10-16,662.0856704,0.0
953,9.85524829,0.00603998,0.00608266,0.0059825600000000005,0.0060333800000000005,2016-10-17,1640.48186546,0.0
954,7.75795054,0.00601,0.00608628,0.00598551,0.0060398000000000006,2016-10-18,1284.33627352,0.0
955,5.60891266,0.00607694,0.00607694,0.00599616,0.00601,2016-10-19,926.9151792,0.0
956,13.23908013,0.00603,0.00607814,0.00597256,0.00607731,2016-10-20,2204.29448432,0.0
957,15.19950842,0.00606052,0.00607754,0.00595912,0.006,2016-10-21,2537.67287027,0.0
958,8.10959409,0.0059,0.00607095,0.00584999,0.0060595200000000005,2016-10-22,1365.84124521,0.0
959,7.67744958,0.00590587,0.00597653,0.00584201,0.0059,2016-10-23,1298.20067451,0.0
960,30.77721844,0.00596968,0.0059999,0.00589999,0.0059628,2016-10-24,5191.86727187,0.0
961,7.54539078,0.00595384,0.00596991,0.00586705,0.0059102600000000005,2016-10-25,1277.53313249,0.0
962,5.48860433,0.00579047,0.005966,0.0057865,0.00591617,2016-10-26,932.64798291,0.0
963,10.18634038,0.0058217,0.005915,0.00576021,0.0057948,2016-10-27,1743.62885633,0.0
964,6.75473952,0.00575,0.00585,0.00571009,0.0058217,2016-10-28,1173.3407141,0.0
965,15.11165771,0.00563542,0.0057912400000000004,0.00561792,0.00575,2016-10-29,2660.23563424,0.0
966,7.70459743,0.00575,0.00579798,0.0056535000000000005,0.00566454,2016-10-30,1346.76373685,0.0
967,8.20537134,0.0056999600000000004,0.00578899,0.00563097,0.00574992,2016-10-31,1434.35374596,0.0
968,3.6825824000000003,0.0055937,0.00567509,0.00553778,0.0056700100000000005,2016-11-01,655.44494941,0.0
969,7.09632233,0.0055705600000000004,0.00568452,0.0055653000000000005,0.00562411,2016-11-02,1263.57021117,0.0
970,8.5753885,0.00560243,0.00564823,0.00550006,0.00562091,2016-11-03,1538.49111334,0.0
971,6.41632117,0.00552882,0.00563373,0.00550005,0.00560243,2016-11-04,1153.57029665,0.0
972,5.08458098,0.0055060000000000005,0.00559999,0.0055000100000000005,0.00551877,2016-11-05,913.67840466,0.0
973,3.75222377,0.00547924,0.00557923,0.00543323,0.00553,2016-11-06,684.22776557,0.0
974,4.46410027,0.00545426,0.00553395,0.0054399800000000005,0.00551859,2016-11-07,816.12270006,0.0
975,4.23782258,0.00543484,0.0055242600000000005,0.0053750000000000004,0.0055242600000000005,2016-11-08,776.37094773,0.0
976,4.05759046,0.00534897,0.00544295,0.00530005,0.00543025,2016-11-09,757.59221131,0.0
977,1.7403480500000001,0.00538116,0.00538582,0.00531168,0.00537337,2016-11-10,324.56013471,0.0
978,2.90581057,0.00531221,0.0053806900000000005,0.0053054800000000004,0.00537876,2016-11-11,543.05956464,0.0
979,4.38712936,0.00529956,0.00537531,0.00528713,0.00531199,2016-11-12,823.80781053,0.0
980,5.7369247,0.0055629600000000005,0.00559857,0.00527502,0.00529881,2016-11-13,1063.23481183,0.0
981,3.67051721,0.00548041,0.00558459,0.00545669,0.00555227,2016-11-14,663.24248216,0.0
982,9.55033601,0.00547,0.00559462,0.00537885,0.00548036,2016-11-15,1754.92923431,0.0
983,21.64190887,0.00528402,0.00555339,0.00523014,0.00547,2016-11-16,4000.41925573,0.0
984,2.96360716,0.00526893,0.00532988,0.00521466,0.0053146,2016-11-17,563.87495804,0.0
985,2.27478098,0.00523573,0.00531128,0.00521466,0.00526894,2016-11-18,432.09527958,0.0
986,9.90075753,0.0052579,0.0053018,0.00518964,0.00523573,2016-11-19,1879.85601203,0.0
987,23.23456037,0.0054019,0.00541599,0.0051891,0.0052579,2016-11-20,4409.20756127,0.0
988,3.6388661,0.005315,0.00539031,0.00529252,0.0053903,2016-11-21,682.89939402,0.0
989,5.02810236,0.0052225,0.00533987,0.0052171200000000004,0.0052974,2016-11-22,955.70324877,0.0
990,3.33079902,0.005239,0.00529008,0.0052171200000000004,0.0052225,2016-11-23,634.07367283,0.0
991,6.32668453,0.00523973,0.00532999,0.0052239,0.005239,2016-11-24,1199.6962981,0.0
992,2.68541008,0.00532193,0.00532604,0.0052391600000000005,0.0052984,2016-11-25,508.07779254,0.0
993,3.35006095,0.00524499,0.0053152600000000005,0.00523655,0.0053152600000000005,2016-11-26,638.03120717,0.0
994,4.52316231,0.005295,0.0052998,0.00524243,0.00524499,2016-11-27,855.94172987,0.0
995,2.97781771,0.00524263,0.00532515,0.00524263,0.005269,2016-11-28,564.27027796,0.0
996,8.37090976,0.005229,0.00529968,0.0052125,0.0052461,2016-11-29,1598.13445868,0.0
997,4.34701968,0.00515338,0.00527847,0.00515338,0.00521902,2016-11-30,835.20212946,0.0
998,9.39100464,0.005174,0.00524245,0.00513422,0.00517619,2016-12-01,1819.88467501,0.0
999,3.69907925,0.0050374,0.00514338,0.00503307,0.00513423,2016-12-02,726.63365069,0.0
1000,3.19093927,0.0050842100000000005,0.0051199900000000005,0.00503375,0.00508483,2016-12-03,628.19952233,0.0
1001,7.68520733,0.00503544,0.0051199900000000005,0.0050337,0.00507775,2016-12-04,1511.38202918,0.0
1002,31.31904779,0.00468604,0.005095,0.00425577,0.00503509,2016-12-05,6686.15410743,0.0
1003,13.48211675,0.00460745,0.0046834,0.00458386,0.0046246,2016-12-06,2913.66480362,0.0
1004,7.66278652,0.00471992,0.0047992,0.00461051,0.00461535,2016-12-07,1624.44348535,0.0
1005,9.71773964,0.00481799,0.0048869000000000004,0.00472835,0.00472929,2016-12-08,2020.57134523,0.0
1006,2.4416912,0.00478,0.00483259,0.00475773,0.00477705,2016-12-09,510.20916941,0.0
1007,10.79123634,0.0047183500000000005,0.00480339,0.00471832,0.00475845,2016-12-10,2282.34453612,0.0
1008,3.9101847000000003,0.00475,0.00478001,0.00471832,0.00474998,2016-12-11,824.00350279,0.0
1009,5.33415578,0.0047021,0.0047713,0.0046698700000000004,0.00472423,2016-12-12,1127.53217524,0.0
1010,4.60671979,0.0046564200000000005,0.00472673,0.00465136,0.00470216,2016-12-13,982.81335558,0.0
1011,1.1581264,0.0046878200000000005,0.00470674,0.00463503,0.00470285,2016-12-14,248.23652269,0.0
1012,5.89275182,0.00465536,0.0047266800000000005,0.00462949,0.0046381700000000005,2016-12-15,1252.90625969,0.0
1013,7.36965818,0.00461999,0.00473531,0.00461999,0.00471085,2016-12-16,1573.50907548,0.0
1014,10.83360494,0.0046999500000000005,0.0046999500000000005,0.00457005,0.004651,2016-12-17,2340.45666757,0.0
1015,3.05273886,0.0046790600000000005,0.0046893,0.00463308,0.00466201,2016-12-18,656.47979504,0.0
1016,21.49810294,0.0046,0.0047,0.0046,0.0046790600000000005,2016-12-19,4597.67737545,0.0
1017,3.44685321,0.00461011,0.00463999,0.004575,0.0046315,2016-12-20,745.0560237,0.0
1018,4.75930055,0.00437127,0.00461215,0.00437127,0.004575,2016-12-21,1057.88489113,0.0
1019,5.1300849,0.00429999,0.00440882,0.00423878,0.00437124,2016-12-22,1190.04566166,0.0
1020,39.61520231,0.00499927,0.00509014,0.00407401,0.00429999,2016-12-23,8682.00889393,0.0
1021,47.18576549,0.00496823,0.00517472,0.00478964,0.00499924,2016-12-24,9448.39487408,0.0
1022,30.03401312,0.00477709,0.00497776,0.0047009800000000004,0.00495657,2016-12-25,6230.30717222,0.0
1023,13.2296405,0.00472,0.00482843,0.00465629,0.00480912,2016-12-26,2804.20142244,0.0
1024,9.00004496,0.00468226,0.0047999,0.00461829,0.00472,2016-12-27,1912.85284957,0.0
1025,7.25686814,0.00465384,0.00477946,0.00460067,0.00471841,2016-12-28,1547.95686827,0.0
1026,10.82062373,0.00466604,0.00476755,0.00460725,0.00461039,2016-12-29,2308.47032251,0.0
1027,15.40939732,0.004556,0.00474714,0.00450033,0.0046824,2016-12-30,3341.92896109,0.0
1028,6.34590451,0.00452908,0.0045993200000000005,0.00447585,0.0045993200000000005,2016-12-31,1402.73877265,0.0
1029,10.44358943,0.00449,0.00458555,0.00443365,0.00453135,2017-01-01,2312.92238997,0.0
1030,15.94563108,0.00452079,0.0046091000000000005,0.00441682,0.00452175,2017-01-02,3539.40270474,0.0
1031,6.80984672,0.0044206,0.00456625,0.004405,0.0044647,2017-01-03,1535.33520969,0.0
1032,31.8523681,0.00400027,0.00444,0.004,0.0044206,2017-01-04,7561.78940994,0.25
1033,70.01543634,0.0042585,0.0046999500000000005,0.003955,0.00412337,2017-01-05,16101.56324502,0.0
1034,24.91743463,0.00432,0.00454794,0.004168,0.00425912,2017-01-06,5700.18464778,0.0
1035,18.61886456,0.0043860900000000005,0.00455,0.00425048,0.00432,2017-01-07,4234.76311909,0.0
1036,6.88700536,0.00435094,0.00447235,0.00423,0.00438677,2017-01-08,1585.25299164,0.0
1037,30.48704468,0.00476679,0.00495,0.00434306,0.0043617000000000005,2017-01-09,6487.86713722,0.0
1038,62.41771347,0.00502137,0.00518808,0.0047567,0.00476679,2017-01-10,12544.20455551,0.0
